id,county,name,type,location,gloves,mask,homeade,gender,age,uncover_nose,touch_face,remove_mask,broke_6ft,date
store_25,winnebago,walmart,grocery,urban,,1,,0,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,1,1,1,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,1,1,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,1,,0,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,e,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,c,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,c,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,e,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,e,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,e,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,c,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,1,,1,e,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,1,,0,e,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,1,,1,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,1,1,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,1,,0,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,c,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_25,winnebago,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,1,c,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,0,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,0,e,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,0,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,0,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,0,e,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,1,e,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,0,y,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,1,y,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,,1,e,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,1,y,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,1,y,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,0,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,,0,e,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,0,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,0,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,1,c,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,1,y,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,0,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,1,e,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,,1,e,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,0,e,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,0,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,1,y,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,0,e,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,0,y,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,1,y,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,0,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,1,y,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,0,y,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,0,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,,1,e,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,0,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,0,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,,0,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,0,y,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,,0,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,,1,y,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,0,,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,,1,a,,,,,5.31.20
store_26,brown,fresh_thyme,grocery,urban,,1,1,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,1,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,1,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,1,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,1,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,1,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,c,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,1,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,1,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,y,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,1,a,,,1,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,0,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,1,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,1,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,1,e,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,1,0,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,0,,1,a,,,,,5.31.20
store_31,brown,fest_foods,grocery,urban,,1,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,e,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,1,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,e,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,e,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,e,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,e,,1,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,0,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,1,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,1,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,1,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,e,,,1,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,e,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,1,e,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,y,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,e,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,c,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,1,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,1,0,a,,,,,5.31.20
store_27,brown,walmart,grocery,urban,,1,,1,a,,,1,,5.31.20
store_27,brown,walmart,grocery,urban,,0,,0,c,,,,,5.31.20
