"","id","county","name","type","location","gloves","mask","homeade","gender","age","uncover_nose","touch_face","remove_mask","broke_6ft","date","avg_zscore_price_index","median_zscore_price_index","pop_total","age_two_bins","case_rate","no_cases"
"83","store_1","dane","pns","grocery","urban",0,1,0,1,"a",0,0,1,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"84","store_1","dane","pns","grocery","urban",0,1,1,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"85","store_1","dane","pns","grocery","urban",0,0,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"86","store_1","dane","pns","grocery","urban",0,0,0,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"87","store_1","dane","pns","grocery","urban",0,0,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"88","store_1","dane","pns","grocery","urban",0,0,0,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"89","store_1","dane","pns","grocery","urban",0,1,1,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"90","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"91","store_1","dane","pns","grocery","urban",0,1,0,0,"y",0,0,1,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"92","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"93","store_1","dane","pns","grocery","urban",0,1,1,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"94","store_1","dane","pns","grocery","urban",0,1,0,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"95","store_1","dane","pns","grocery","urban",0,1,0,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"96","store_1","dane","pns","grocery","urban",0,1,0,0,"y",0,1,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"97","store_1","dane","pns","grocery","urban",0,0,0,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"98","store_1","dane","pns","grocery","urban",0,1,0,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"99","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"100","store_1","dane","pns","grocery","urban",0,0,0,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"101","store_1","dane","pns","grocery","urban",0,1,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"102","store_1","dane","pns","grocery","urban",0,1,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"103","store_1","dane","pns","grocery","urban",0,1,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"104","store_1","dane","pns","grocery","urban",0,0,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"105","store_1","dane","pns","grocery","urban",0,1,1,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"106","store_1","dane","pns","grocery","urban",0,1,1,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"107","store_1","dane","pns","grocery","urban",0,1,1,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"108","store_1","dane","pns","grocery","urban",0,0,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"109","store_1","dane","pns","grocery","urban",0,1,1,0,"e",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"110","store_1","dane","pns","grocery","urban",0,0,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"111","store_1","dane","pns","grocery","urban",0,0,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"112","store_1","dane","pns","grocery","urban",0,1,0,0,"e",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"113","store_1","dane","pns","grocery","urban",0,0,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"114","store_1","dane","pns","grocery","urban",0,1,1,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"115","store_1","dane","pns","grocery","urban",0,0,0,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"116","store_1","dane","pns","grocery","urban",0,1,0,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"117","store_1","dane","pns","grocery","urban",0,0,0,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"118","store_1","dane","pns","grocery","urban",0,1,1,0,"y",0,0,0,1,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"119","store_1","dane","pns","grocery","urban",0,1,1,1,"e",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"120","store_1","dane","pns","grocery","urban",0,1,0,1,"a",0,0,0,1,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"121","store_1","dane","pns","grocery","urban",0,1,1,0,"e",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"122","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"123","store_1","dane","pns","grocery","urban",1,1,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"124","store_1","dane","pns","grocery","urban",0,0,0,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"125","store_1","dane","pns","grocery","urban",0,0,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"126","store_1","dane","pns","grocery","urban",0,1,0,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"127","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"128","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"129","store_1","dane","pns","grocery","urban",0,0,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"130","store_1","dane","pns","grocery","urban",0,1,0,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
