id,county,name,type,location,gloves,mask,homeade,gender,age,uncover_nose,touch_face,remove_mask,broke_6ft,pre_post,date,time,temp,weather,duration,no_cases,case_rate,neg_rate,pct_fatality,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,e,,,1,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,1,1,,0,e,,,1,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,1,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,1,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,a,,,1,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,e,,,1,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,c,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,c,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,,,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,c,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,c,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,c,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,1,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,c,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,1,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,1,1,,1,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,0,y,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,c,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,e,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,1,,1,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_28,outagamie,pns,grocery,urban,,0,,0,a,,,,,post,5.31.20,1530,,,,230,124.5,4756,3,,,,,
store_3,dane,walmart,grocery,urban,,,,0,y,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,0,y,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,0,y,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,0,y,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,1,y,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,0,c,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,0,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,1,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,0,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,0,e,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,0,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,1,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,1,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,0,a,,,1,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,0,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,1,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,0,c,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,1,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,1,e,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,1,y,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,0,y,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,0,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,1,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,1,y,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,1,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,0,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,1,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,0,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,1,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,0,c,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,1,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,1,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,1,c,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,1,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,0,y,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,1,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,1,,0,a,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,0,e,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
store_3,dane,walmart,grocery,urban,,,,1,e,,,,,post,6.01.20,1852,77,sunny,30,735,138.7,,,,,,,
